2025-03-26 07:42:43.829377,6276245,0.9612604583313399,46408,90082,113123,0.44330602101326244,-569575.766,2282,6513,0.2594656054576464,363192,-2591.57,-3030.78,-2916.51,-3497.42,-3507.67,-3511.56,-3511.88
2025-03-26 07:47:53.287957,6361597,0.9607798281021742,46439,90556,114277,0.44209673246010167,-575279.67,2311,6475,0.26303209651718645,363161,-2597.2,-3037.87,-2922.51,-3503.87,-3513.28,-3517.44,-3516.38
2025-03-26 07:53:02.839266,6447382,0.9602994381881231,46481,91030,115758,0.4402092964775519,-582688.969,2298,6470,0.26208941605839414,363119,-2604.3,-3043.45,-2927.8,-3507.83,-3517.65,-3522.51,-3521.21
2025-03-26 07:58:12.238724,6532775,0.9598192884690291,46529,90397,116432,0.4370615339241596,-586113.059,2270,6492,0.25907327094270716,363071,-2611.7,-3048.98,-2932.99,-3513.71,-3522.63,-3528.05,-3525.15
2025-03-26 08:03:21.572937,6618159,0.9593393788247946,46571,91356,111423,0.45052002426286747,-561028.906,2314,6500,0.26253687315634217,363029,-2617.43,-3054.71,-2937.45,-3519.08,-3528.47,-3533.17,-3529.93
2025-03-26 08:08:30.987340,6703896,0.9588597091353822,46609,91503,111370,0.4510358697313097,-560764.002,2314,6501,0.26250709018718094,362991,-2624.31,-3060.23,-2942.95,-3523.46,-3533.57,-3537.45,-3534.04
2025-03-26 08:13:40.439705,6788891,0.9583802792808146,46644,90567,112106,0.4468626802780834,-564551.068,2259,6548,0.2565005109571931,362956,-2629.34,-3065.03,-2946.74,-3528.51,-3537.62,-3542.49,-3538.55
2025-03-26 08:18:49.756022,6874912,0.9579010891411742,46676,90628,111586,0.4481786622093426,-561801.461,2335,6479,0.26491944633537556,362924,-2634.74,-3071.71,-2951.3,-3533.87,-3542.84,-3547.19,-3543.38
2025-03-26 08:23:59.088289,6961132,0.9574221385966036,46719,91001,111652,0.44904837332780667,-562159.626,2321,6493,0.26333106421602,362881,-2640.2,-3077.91,-2956.37,-3539.44,-3547.66,-3551.78,-3549.48
2025-03-26 08:29:08.283338,7048209,0.9569434275273054,46746,89764,108921,0.4517905226866648,-548779.759,2202,6640,0.24903867903189322,362854,-2645.82,-3083.93,-2960.99,-3543.42,-3552.16,-3555.51,-3553.45
2025-03-26 08:34:17.542065,7134831,0.9564649558135419,46797,90652,107614,0.45722413323514877,-541999.45,2327,6527,0.2628190648294556,362803,-2651.6,-3089.68,-2967.38,-3549.21,-3558.17,-3560.65,-3558.29
2025-03-26 08:39:26.844313,7220323,0.9559867233356352,46834,91115,108376,0.4567373966745367,-545947.117,2256,6591,0.2550016954899966,362766,-2656.62,-3095.67,-2972.61,-3554.73,-3563.52,-3565.16,-3563.23
2025-03-26 08:44:36.191289,7307651,0.9555087299739674,46869,90411,113652,0.4430543508622337,-572126.705,2327,6463,0.26473265073947666,362731,-2662.1,-3100.64,-2976.35,-3559.25,-3567.98,-3569.91,-3567.68
2025-03-26 08:49:45.516557,7395047,0.9550309756089804,46894,90972,110194,0.45222353678056926,-554867.173,2327,6497,0.2637126019945603,362706,-2667.82,-3105.24,-2980.8,-3563.81,-3571.94,-3573.64,-3572.15
